2017-04-05 10:10:02.899,251
2017-04-05 10:10:06.723,246
2017-04-05 10:10:01.029,246
2017-04-05 10:10:15.208,250
2017-04-05 10:10:41.126,252
2017-04-05 10:10:01.490,247
2017-04-05 10:10:22.068,248
2017-04-05 10:10:48.625,250
2017-04-05 10:10:36.918,249
2017-04-05 10:10:09.605,246
2017-04-05 10:10:47.935,253
2017-04-05 10:10:09.071,251
2017-04-05 10:10:21.570,247
2017-04-05 10:10:13.271,246
2017-04-05 10:10:10.304,249
2017-04-05 10:10:03.023,250
2017-04-05 10:10:43.614,252
2017-04-05 10:10:44.651,246
2017-04-05 10:10:02.323,247
2017-04-05 10:10:24.660,251
2017-04-05 10:10:51.426,249
2017-04-05 10:10:54.411,249
2017-04-05 10:10:47.355,250
2017-04-05 10:10:42.279,248
2017-04-05 10:10:09.558,250
2017-04-05 10:10:07.628,249
2017-04-05 10:10:54.276,253
2017-04-05 10:10:58.902,250
2017-04-05 10:10:48.749,252
2017-04-05 10:10:46.360,246
2017-04-05 10:10:39.976,253
2017-04-05 10:10:53.636,248
2017-04-05 10:10:30.149,250
2017-04-05 10:10:57.113,248
2017-04-05 10:10:12.758,251
2017-04-05 10:10:34.658,248
2017-04-05 10:10:15.359,248
2017-04-05 10:10:58.605,250
2017-04-05 10:10:35.270,250
2017-04-05 10:10:16.330,249
2017-04-05 10:10:37.377,246
2017-04-05 10:10:54.554,249
2017-04-05 10:10:55.951,248
2017-04-05 10:10:11.421,250
2017-04-05 10:10:49.875,249
2017-04-05 10:10:41.846,251
2017-04-05 10:10:35.628,246
2017-04-05 10:10:23.516,249
2017-04-05 10:10:41.788,249
2017-04-05 10:10:19.412,251
2017-04-05 10:10:42.220,248
2017-04-05 10:10:34.069,248
2017-04-05 10:10:11.763,252
2017-04-05 10:10:29.132,247
2017-04-05 10:10:16.786,247
2017-04-05 10:10:28.620,247
2017-04-05 10:10:14.247,247
2017-04-05 10:10:15.467,246
2017-04-05 10:10:27.344,249
2017-04-05 10:10:08.056,246
2017-04-05 10:10:46.147,252
2017-04-05 10:10:25.749,248
2017-04-05 10:10:23.985,246
2017-04-05 10:10:26.056,246
2017-04-05 10:10:18.879,250
2017-04-05 10:10:41.341,250
2017-04-05 10:10:42.703,252
2017-04-05 10:10:33.959,246
2017-04-05 10:10:52.902,250
2017-04-05 10:10:33.685,249
2017-04-05 10:10:39.179,246
2017-04-05 10:10:05.131,246
2017-04-05 10:10:28.381,251
2017-04-05 10:10:29.736,248
2017-04-05 10:10:58.699,250
2017-04-05 10:10:17.671,248
2017-04-05 10:10:43.394,252
2017-04-05 10:10:42.152,249
2017-04-05 10:10:27.661,249
2017-04-05 10:10:19.437,248
2017-04-05 10:10:43.617,246
2017-04-05 10:10:14.100,248
2017-04-05 10:10:48.303,249
2017-04-05 10:10:58.474,250
2017-04-05 10:10:06.976,250
2017-04-05 10:10:38.362,250
2017-04-05 10:10:19.208,249
2017-04-05 10:10:34.757,248
2017-04-05 10:10:23.427,248
2017-04-05 10:10:54.310,246
2017-04-05 10:10:28.008,253
2017-04-05 10:10:16.775,249
2017-04-05 10:10:42.113,249
2017-04-05 10:10:23.642,247
2017-04-05 10:10:56.356,247
2017-04-05 10:10:46.642,248
2017-04-05 10:10:32.874,248
2017-04-05 10:10:07.761,250
2017-04-05 10:10:39.169,246
2017-04-05 10:10:06.281,248
2017-04-05 10:10:37.721,246
2017-04-05 10:10:06.586,250
2017-04-05 10:10:21.773,251
2017-04-05 10:10:18.836,251
2017-04-05 10:10:15.706,246
2017-04-05 10:10:36.270,246
2017-04-05 10:10:58.800,246
2017-04-05 10:10:05.781,251
2017-04-05 10:10:30.359,251
2017-04-05 10:10:06.412,251
2017-04-05 10:10:05.993,250
2017-04-05 10:10:34.032,251
2017-04-05 10:10:33.593,247
2017-04-05 10:10:31.880,248
2017-04-05 10:10:52.032,248
2017-04-05 10:10:00.872,246
2017-04-05 10:10:16.520,247
2017-04-05 10:10:20.924,251
2017-04-05 10:10:05.804,252
2017-04-05 10:10:14.046,250
2017-04-05 10:10:47.873,250
2017-04-05 10:10:15.498,248
2017-04-05 10:10:14.356,249
2017-04-05 10:10:39.249,246
2017-04-05 10:10:23.802,246
2017-04-05 10:10:24.712,251
2017-04-05 10:10:23.762,247
2017-04-05 10:10:22.425,249
2017-04-05 10:10:31.832,250
2017-04-05 10:10:33.484,250
2017-04-05 10:10:00.642,251
2017-04-05 10:10:52.021,251
2017-04-05 10:10:22.631,253
2017-04-05 10:10:02.995,246
2017-04-05 10:10:24.950,246
2017-04-05 10:10:18.719,251
2017-04-05 10:10:34.919,246
2017-04-05 10:10:15.969,249
2017-04-05 10:10:06.667,249
2017-04-05 10:10:23.515,250
2017-04-05 10:10:30.678,246
2017-04-05 10:10:27.041,251
2017-04-05 10:10:40.060,247
2017-04-05 10:10:26.723,247
2017-04-05 10:10:45.985,253
2017-04-05 10:10:35.194,251
2017-04-05 10:10:56.677,248
2017-04-05 10:10:03.270,246
2017-04-05 10:10:34.010,253
2017-04-05 10:10:47.852,246
2017-04-05 10:10:39.443,251
2017-04-05 10:10:33.564,249
2017-04-05 10:10:29.615,251
2017-04-05 10:10:44.421,250
2017-04-05 10:10:07.526,251
2017-04-05 10:10:02.355,250
2017-04-05 10:10:26.966,246
2017-04-05 10:10:27.627,248
2017-04-05 10:10:25.083,252
2017-04-05 10:10:09.913,249
2017-04-05 10:10:13.367,250
2017-04-05 10:10:55.823,247
2017-04-05 10:10:11.754,251
2017-04-05 10:10:57.629,250
2017-04-05 10:10:44.893,247
2017-04-05 10:10:38.300,249
2017-04-05 10:10:43.166,250
2017-04-05 10:10:32.143,246
2017-04-05 10:10:01.251,251
2017-04-05 10:10:38.484,250
2017-04-05 10:10:08.728,252
2017-04-05 10:10:12.366,246
2017-04-05 10:10:08.443,252
2017-04-05 10:10:54.919,250
2017-04-05 10:10:42.908,252
2017-04-05 10:10:07.243,246
2017-04-05 10:10:55.556,247
2017-04-05 10:10:24.921,251
2017-04-05 10:10:23.058,251
2017-04-05 10:10:22.567,249
2017-04-05 10:10:27.796,246
2017-04-05 10:10:28.276,247
2017-04-05 10:10:22.431,251
2017-04-05 10:10:28.497,247
2017-04-05 10:10:39.038,246
2017-04-05 10:10:29.538,248
2017-04-05 10:10:51.988,251
2017-04-05 10:10:05.005,251
2017-04-05 10:10:50.232,249
2017-04-05 10:10:26.467,248
2017-04-05 10:10:48.039,249
2017-04-05 10:10:29.834,248
2017-04-05 10:10:28.472,248
2017-04-05 10:10:03.543,250
2017-04-05 10:10:56.410,247
2017-04-05 10:10:19.704,250
2017-04-05 10:10:53.115,248
2017-04-05 10:10:36.355,247
2017-04-05 10:10:45.862,253
2017-04-05 10:10:53.564,250
2017-04-05 10:10:33.451,253
2017-04-05 10:10:13.598,246
2017-04-05 10:10:45.468,252
2017-04-05 10:10:03.367,251
2017-04-05 10:10:26.526,246
2017-04-05 10:10:19.274,246
2017-04-05 10:10:07.295,246
2017-04-05 10:10:48.741,246
2017-04-05 10:10:02.655,252
2017-04-05 10:10:29.244,251
2017-04-05 10:10:39.813,253
2017-04-05 10:10:21.575,246
2017-04-05 10:10:54.179,246
2017-04-05 10:10:20.884,249
2017-04-05 10:10:30.345,253
2017-04-05 10:10:19.733,248
2017-04-05 10:10:49.411,252
2017-04-05 10:10:42.112,246
2017-04-05 10:10:50.910,251
2017-04-05 10:10:52.309,251
2017-04-05 10:10:25.009,246
2017-04-05 10:10:27.892,247
2017-04-05 10:10:49.220,252
2017-04-05 10:10:38.319,247
2017-04-05 10:10:24.187,252
2017-04-05 10:10:40.610,249
2017-04-05 10:10:35.929,253
2017-04-05 10:10:44.474,249
2017-04-05 10:10:50.367,251
2017-04-05 10:10:04.875,251
2017-04-05 10:10:06.978,251
2017-04-05 10:10:09.866,247
2017-04-05 10:10:56.721,250
2017-04-05 10:10:44.843,248
2017-04-05 10:10:58.975,250
2017-04-05 10:10:12.484,248
2017-04-05 10:10:27.009,253
2017-04-05 10:10:05.639,250
2017-04-05 10:10:41.371,246
2017-04-05 10:10:55.217,249
2017-04-05 10:10:06.559,247
2017-04-05 10:10:10.235,247
2017-04-05 10:10:02.182,250
2017-04-05 10:10:53.534,248
2017-04-05 10:10:40.579,253
2017-04-05 10:10:02.896,248
2017-04-05 10:10:01.131,253
2017-04-05 10:10:26.436,250
2017-04-05 10:10:44.655,247
2017-04-05 10:10:10.426,248
2017-04-05 10:10:11.623,253
2017-04-05 10:10:42.131,249
2017-04-05 10:10:07.257,249
2017-04-05 10:10:28.603,247
2017-04-05 10:10:41.207,253
2017-04-05 10:10:23.054,249
2017-04-05 10:10:05.866,253
2017-04-05 10:10:45.867,250
2017-04-05 10:10:10.908,251
2017-04-05 10:10:57.033,248
2017-04-05 10:10:19.077,247
2017-04-05 10:10:30.131,248
2017-04-05 10:10:19.308,248
2017-04-05 10:10:45.050,246
2017-04-05 10:10:47.657,249
2017-04-05 10:10:15.486,251
2017-04-05 10:10:15.841,250
2017-04-05 10:10:05.829,246
2017-04-05 10:10:02.920,247
2017-04-05 10:10:39.598,250
2017-04-05 10:10:28.730,247
2017-04-05 10:10:09.318,249
2017-04-05 10:10:32.041,249
2017-04-05 10:10:49.519,251
2017-04-05 10:10:19.044,249
2017-04-05 10:10:02.206,246
2017-04-05 10:10:14.759,253
2017-04-05 10:10:57.998,246
2017-04-05 10:10:56.532,251
2017-04-05 10:10:03.821,247
2017-04-05 10:10:53.478,250
2017-04-05 10:10:00.987,247
2017-04-05 10:10:23.674,246
2017-04-05 10:10:38.080,250
2017-04-05 10:10:40.258,246
2017-04-05 10:10:53.467,248
2017-04-05 10:10:31.682,251
2017-04-05 10:10:05.179,248
2017-04-05 10:10:50.211,250
2017-04-05 10:10:36.237,250
2017-04-05 10:10:06.601,247
2017-04-05 10:10:38.994,247
2017-04-05 10:10:01.371,248
2017-04-05 10:10:12.386,250
2017-04-05 10:10:28.023,251
2017-04-05 10:10:38.822,247
2017-04-05 10:10:23.666,248
2017-04-05 10:10:47.670,246
2017-04-05 10:10:03.969,246
2017-04-05 10:10:55.643,250
2017-04-05 10:10:14.618,247
2017-04-05 10:10:37.323,246
2017-04-05 10:10:17.709,252
2017-04-05 10:10:10.736,251
2017-04-05 10:10:52.954,247
2017-04-05 10:10:09.516,248
2017-04-05 10:10:41.856,248
2017-04-05 10:10:02.802,250
2017-04-05 10:10:26.113,246
2017-04-05 10:10:23.819,248
2017-04-05 10:10:26.536,249
2017-04-05 10:10:36.872,251
2017-04-05 10:10:06.740,250
2017-04-05 10:10:05.777,249
2017-04-05 10:10:09.032,250
2017-04-05 10:10:39.326,248
2017-04-05 10:10:43.431,252
2017-04-05 10:10:10.019,247
2017-04-05 10:10:48.713,250
2017-04-05 10:10:57.162,250
2017-04-05 10:10:15.479,251
2017-04-05 10:10:47.705,248
2017-04-05 10:10:43.888,247
2017-04-05 10:10:28.544,246
2017-04-05 10:10:33.913,251
2017-04-05 10:10:26.705,250
2017-04-05 10:10:42.238,253
2017-04-05 10:10:56.861,248
2017-04-05 10:10:15.504,250
2017-04-05 10:10:39.586,247
2017-04-05 10:10:46.325,246
2017-04-05 10:10:37.270,250
2017-04-05 10:10:52.346,248
2017-04-05 10:10:50.054,249
2017-04-05 10:10:56.803,248
2017-04-05 10:10:47.937,250
2017-04-05 10:10:55.581,246
2017-04-05 10:10:41.596,246
2017-04-05 10:10:39.040,250
2017-04-05 10:10:22.987,247
2017-04-05 10:10:12.701,253
2017-04-05 10:10:35.265,249
2017-04-05 10:10:00.876,251
2017-04-05 10:10:07.919,248
2017-04-05 10:10:33.093,250
2017-04-05 10:10:46.669,250
2017-04-05 10:10:09.964,247
2017-04-05 10:10:09.057,247
2017-04-05 10:10:36.725,251
2017-04-05 10:10:35.560,249
2017-04-05 10:10:44.944,250
2017-04-05 10:10:50.834,246
2017-04-05 10:10:41.262,248
2017-04-05 10:10:01.500,246
2017-04-05 10:10:52.009,248
2017-04-05 10:10:30.986,251
2017-04-05 10:10:50.813,246
2017-04-05 10:10:03.096,250
2017-04-05 10:10:43.293,252
2017-04-05 10:10:35.017,249
2017-04-05 10:10:30.565,246
2017-04-05 10:10:44.028,249
2017-04-05 10:10:52.253,247
2017-04-05 10:10:14.448,250
2017-04-05 10:10:42.921,251
2017-04-05 10:10:45.308,249
2017-04-05 10:10:36.448,253
2017-04-05 10:10:38.384,247
2017-04-05 10:10:53.653,246
2017-04-05 10:10:19.778,246
2017-04-05 10:10:17.107,249
2017-04-05 10:10:52.554,251
2017-04-05 10:10:39.377,251
2017-04-05 10:10:17.298,251
2017-04-05 10:10:27.063,252
2017-04-05 10:10:18.918,249
2017-04-05 10:10:20.182,252
2017-04-05 10:10:23.195,247
2017-04-05 10:10:50.107,246
2017-04-05 10:10:22.755,250
2017-04-05 10:10:48.782,249
2017-04-05 10:10:41.352,247
2017-04-05 10:10:36.673,250
2017-04-05 10:10:04.504,250
2017-04-05 10:10:43.463,251
2017-04-05 10:10:52.715,246
2017-04-05 10:10:27.425,251
2017-04-05 10:10:58.769,247
2017-04-05 10:10:10.445,253
2017-04-05 10:10:06.495,247
2017-04-05 10:10:05.904,247
2017-04-05 10:10:05.188,250
2017-04-05 10:10:53.888,251
2017-04-05 10:10:42.128,247
2017-04-05 10:10:12.884,250
2017-04-05 10:10:28.693,250
2017-04-05 10:10:02.268,251
2017-04-05 10:10:23.264,248
2017-04-05 10:10:39.715,246
2017-04-05 10:10:55.411,246
2017-04-05 10:10:24.971,251
2017-04-05 10:10:56.165,248
2017-04-05 10:10:33.544,251
2017-04-05 10:10:16.533,251
2017-04-05 10:10:03.630,252
2017-04-05 10:10:09.894,250
2017-04-05 10:10:14.465,246
2017-04-05 10:10:08.944,248
2017-04-05 10:10:00.202,247
2017-04-05 10:10:21.909,246
2017-04-05 10:10:43.499,252
2017-04-05 10:10:05.430,247
2017-04-05 10:10:05.649,250
2017-04-05 10:10:04.489,250
2017-04-05 10:10:55.680,246
2017-04-05 10:10:09.289,249
2017-04-05 10:10:18.163,251
2017-04-05 10:10:25.235,246
2017-04-05 10:10:44.326,252
2017-04-05 10:10:56.833,250
2017-04-05 10:10:32.329,250
2017-04-05 10:10:19.505,251
2017-04-05 10:10:52.726,247
2017-04-05 10:10:28.692,246
2017-04-05 10:10:47.066,253
2017-04-05 10:10:14.731,246
2017-04-05 10:10:01.241,247
2017-04-05 10:10:33.391,246
2017-04-05 10:10:03.627,253
2017-04-05 10:10:54.374,246
2017-04-05 10:10:32.182,253
2017-04-05 10:10:03.706,250
2017-04-05 10:10:57.338,249
2017-04-05 10:10:48.267,246
2017-04-05 10:10:17.475,249
2017-04-05 10:10:44.100,247
2017-04-05 10:10:49.332,246
2017-04-05 10:10:53.321,250
2017-04-05 10:10:05.270,248
2017-04-05 10:10:36.171,246
2017-04-05 10:10:03.908,252
2017-04-05 10:10:20.472,250
2017-04-05 10:10:36.802,248
2017-04-05 10:10:26.544,246
2017-04-05 10:10:14.661,247
2017-04-05 10:10:17.060,247
2017-04-05 10:10:50.760,253
2017-04-05 10:10:57.338,248
2017-04-05 10:10:29.188,247
2017-04-05 10:10:36.789,246
2017-04-05 10:10:08.339,252
2017-04-05 10:10:41.021,251
2017-04-05 10:10:26.827,252
2017-04-05 10:10:20.978,249
2017-04-05 10:10:49.609,249
2017-04-05 10:10:02.910,249
2017-04-05 10:10:25.993,249
2017-04-05 10:10:58.695,249
2017-04-05 10:10:22.298,247
2017-04-05 10:10:41.839,250
2017-04-05 10:10:02.016,247
2017-04-05 10:10:36.552,247
2017-04-05 10:10:41.712,246
2017-04-05 10:10:46.883,247
2017-04-05 10:10:36.653,246
2017-04-05 10:10:32.622,250
2017-04-05 10:10:07.729,249
2017-04-05 10:10:27.236,248
2017-04-05 10:10:53.585,247
2017-04-05 10:10:16.075,247
2017-04-05 10:10:00.586,252
2017-04-05 10:10:27.053,247
2017-04-05 10:10:34.179,251
2017-04-05 10:10:48.260,248
2017-04-05 10:10:35.128,248
2017-04-05 10:10:54.591,248
2017-04-05 10:10:16.867,247
2017-04-05 10:10:50.757,251
2017-04-05 10:10:54.318,252
2017-04-05 10:10:12.684,250
2017-04-05 10:10:29.279,249
2017-04-05 10:10:26.251,251
2017-04-05 10:10:56.028,252
2017-04-05 10:10:12.188,247
2017-04-05 10:10:03.160,247
2017-04-05 10:10:52.120,249
2017-04-05 10:10:06.375,252
2017-04-05 10:10:35.045,251
2017-04-05 10:10:28.635,248
2017-04-05 10:10:20.542,250
2017-04-05 10:10:57.448,250
2017-04-05 10:10:57.177,250
2017-04-05 10:10:21.403,248
2017-04-05 10:10:43.419,248
2017-04-05 10:10:16.974,251
2017-04-05 10:10:33.619,249
2017-04-05 10:10:07.619,246
2017-04-05 10:10:48.678,249
2017-04-05 10:10:34.452,246
2017-04-05 10:10:46.499,246
2017-04-05 10:10:56.514,250
2017-04-05 10:10:36.175,247
2017-04-05 10:10:18.545,251
2017-04-05 10:10:35.069,246
2017-04-05 10:10:03.985,246
2017-04-05 10:10:56.076,248
2017-04-05 10:10:54.283,251
2017-04-05 10:10:02.917,246
2017-04-05 10:10:13.079,252
2017-04-05 10:10:24.421,251
2017-04-05 10:10:57.514,248
2017-04-05 10:10:12.001,251
2017-04-05 10:10:30.196,251
2017-04-05 10:10:51.728,251
2017-04-05 10:10:42.626,248
2017-04-05 10:10:40.950,249
2017-04-05 10:10:21.528,246
2017-04-05 10:10:11.195,248
2017-04-05 10:10:25.406,249
2017-04-05 10:10:48.912,247
2017-04-05 10:10:25.093,250
2017-04-05 10:10:22.555,250
2017-04-05 10:10:57.485,247
2017-04-05 10:10:28.745,251
2017-04-05 10:10:29.219,252
2017-04-05 10:10:48.192,248
2017-04-05 10:10:33.031,252
2017-04-05 10:10:18.847,247
2017-04-05 10:10:30.461,250
2017-04-05 10:10:49.307,250
2017-04-05 10:10:31.289,252
2017-04-05 10:10:41.058,246
2017-04-05 10:10:03.902,252
2017-04-05 10:10:45.244,248
2017-04-05 10:10:45.368,247
2017-04-05 10:10:02.373,248
2017-04-05 10:10:37.245,253
2017-04-05 10:10:14.457,246
2017-04-05 10:10:04.746,251
2017-04-05 10:10:16.973,250
2017-04-05 10:10:11.348,248
2017-04-05 10:10:15.201,250
2017-04-05 10:10:09.755,246
2017-04-05 10:10:45.325,249
2017-04-05 10:10:42.062,246
2017-04-05 10:10:53.640,251
2017-04-05 10:10:13.100,246
2017-04-05 10:10:09.206,249
2017-04-05 10:10:32.508,250
2017-04-05 10:10:54.307,246
2017-04-05 10:10:15.642,248
2017-04-05 10:10:27.886,247
2017-04-05 10:10:28.858,248
2017-04-05 10:10:41.265,247
2017-04-05 10:10:45.454,246
2017-04-05 10:10:39.990,251
2017-04-05 10:10:07.101,246
2017-04-05 10:10:16.611,247
2017-04-05 10:10:48.257,248
2017-04-05 10:10:22.817,250
2017-04-05 10:10:26.497,249
2017-04-05 10:10:22.076,250
2017-04-05 10:10:17.271,248
2017-04-05 10:10:18.658,247
2017-04-05 10:10:29.675,247
2017-04-05 10:10:21.646,251
2017-04-05 10:10:51.458,246
2017-04-05 10:10:52.598,248
2017-04-05 10:10:24.300,251
2017-04-05 10:10:52.049,251
2017-04-05 10:10:39.222,251
2017-04-05 10:10:27.577,250
2017-04-05 10:10:17.772,252
2017-04-05 10:10:40.280,250
2017-04-05 10:10:15.254,253
2017-04-05 10:10:17.146,248
2017-04-05 10:10:45.443,249
2017-04-05 10:10:47.320,246
2017-04-05 10:10:19.345,251
2017-04-05 10:10:16.744,248
2017-04-05 10:10:26.959,252
2017-04-05 10:10:48.069,248
2017-04-05 10:10:04.448,246
2017-04-05 10:10:40.963,247
2017-04-05 10:10:36.546,251
2017-04-05 10:10:20.892,251
2017-04-05 10:10:57.016,251
2017-04-05 10:10:51.447,247
2017-04-05 10:10:13.893,247
2017-04-05 10:10:14.269,251
2017-04-05 10:10:36.684,250
2017-04-05 10:10:54.244,247
2017-04-05 10:10:48.833,247
2017-04-05 10:10:09.702,248
2017-04-05 10:10:39.284,247
2017-04-05 10:10:45.182,249
2017-04-05 10:10:35.058,249
2017-04-05 10:10:13.850,246
2017-04-05 10:10:04.003,249
2017-04-05 10:10:33.573,248
2017-04-05 10:10:13.307,251
2017-04-05 10:10:22.741,249
2017-04-05 10:10:24.330,250
2017-04-05 10:10:49.094,246
2017-04-05 10:10:41.300,251
2017-04-05 10:10:40.272,249
2017-04-05 10:10:31.978,246
2017-04-05 10:10:24.258,251
2017-04-05 10:10:27.401,246
2017-04-05 10:10:10.497,250
2017-04-05 10:10:40.638,253
2017-04-05 10:10:14.268,249
2017-04-05 10:10:10.433,250
2017-04-05 10:10:04.382,246
2017-04-05 10:10:48.771,251
2017-04-05 10:10:31.250,248
2017-04-05 10:10:31.984,253
2017-04-05 10:10:24.126,248
2017-04-05 10:10:53.395,250
2017-04-05 10:10:40.817,246
2017-04-05 10:10:18.090,250
2017-04-05 10:10:04.979,251
2017-04-05 10:10:15.596,246
2017-04-05 10:10:33.216,247
2017-04-05 10:10:52.799,250
2017-04-05 10:10:11.274,246
2017-04-05 10:10:33.709,249
